id,shape_type,display_name,category,subcategory,description,source,priority,seo_keywords,canonical_url,is_active,created_at,updated_at,asset_value_usd,token_id,energy_hash,energy_rank,normalized_energy,pattern_discoveries,cross_learn_connections,base_energy,onchain_tx_hash,mint_status,erc20_contract_address
699,atmospheric_wave,Atmospheric Wave,waves,Wave Algorithms,Atmospheric Wave - Wave Algorithms mathematical visualization,frontend,0.8,"Atmospheric Wave, Wave Algorithms, mathematical visualization",/shape/atmospheric_wave,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
700,circadian_wave,Circadian Wave,waves,Wave Algorithms,Circadian Wave - Wave Algorithms mathematical visualization,frontend,0.8,"Circadian Wave, Wave Algorithms, mathematical visualization",/shape/circadian_wave,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
707,universal_set,Universal Set,set_theory,Set Theory,Universal Set - Set Theory mathematical visualization,frontend,0.8,"Universal Set, Set Theory, mathematical visualization",/shape/universal_set,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
708,equivalent_sets,Equivalent Sets,set_theory,Set Theory,Equivalent Sets - Set Theory mathematical visualization,frontend,0.8,"Equivalent Sets, Set Theory, mathematical visualization",/shape/equivalent_sets,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
709,equal_sets,Equal Sets,set_theory,Set Theory,Equal Sets - Set Theory mathematical visualization,frontend,0.8,"Equal Sets, Set Theory, mathematical visualization",/shape/equal_sets,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
710,super_set,Super Set,set_theory,Set Theory,Super Set - Set Theory mathematical visualization,frontend,0.8,"Super Set, Set Theory, mathematical visualization",/shape/super_set,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
711,venn_diagram_sets,Venn Diagram Sets,set_theory,Set Theory,Venn Diagram Sets - Set Theory mathematical visualization,frontend,0.8,"Venn Diagram Sets, Set Theory, mathematical visualization",/shape/venn_diagram_sets,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
712,complement_set,Complement Set,set_theory,Set Theory,Complement Set - Set Theory mathematical visualization,frontend,0.8,"Complement Set, Set Theory, mathematical visualization",/shape/complement_set,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
713,schrodinger_time_dependent,Schrodinger Time Dependent,schrodinger,Schrödinger Equations,Schrodinger Time Dependent - Schrödinger Equations mathematical visualization,frontend,0.8,"Schrodinger Time Dependent, Schrödinger Equations, mathematical visualization",/shape/schrodinger_time_dependent,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
714,schrodinger_time_independent,Schrodinger Time Independent,schrodinger,Schrödinger Equations,Schrodinger Time Independent - Schrödinger Equations mathematical visualization,frontend,0.8,"Schrodinger Time Independent, Schrödinger Equations, mathematical visualization",/shape/schrodinger_time_independent,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
715,hydrogen_orbital_1s,Hydrogen Orbital 1s,schrodinger,Schrödinger Equations,Hydrogen Orbital 1s - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 1s, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_1s,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
716,hydrogen_orbital_2p,Hydrogen Orbital 2p,schrodinger,Schrödinger Equations,Hydrogen Orbital 2p - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 2p, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_2p,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
717,hydrogen_orbital_3d,Hydrogen Orbital 3d,schrodinger,Schrödinger Equations,Hydrogen Orbital 3d - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 3d, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_3d,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
718,hydrogen_orbital_4f,Hydrogen Orbital 4f,schrodinger,Schrödinger Equations,Hydrogen Orbital 4f - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 4f, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_4f,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
719,hydrogen_orbital_5d,Hydrogen Orbital 5d,schrodinger,Schrödinger Equations,Hydrogen Orbital 5d - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 5d, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_5d,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
720,hydrogen_orbital_6s,Hydrogen Orbital 6s,schrodinger,Schrödinger Equations,Hydrogen Orbital 6s - Schrödinger Equations mathematical visualization,frontend,0.8,"Hydrogen Orbital 6s, Schrödinger Equations, mathematical visualization",/shape/hydrogen_orbital_6s,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
721,p_orbital_x,P Orbital X,schrodinger,Schrödinger Equations,P Orbital X - Schrödinger Equations mathematical visualization,frontend,0.8,"P Orbital X, Schrödinger Equations, mathematical visualization",/shape/p_orbital_x,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
723,p_orbital_z,P Orbital Z,schrodinger,Schrödinger Equations,P Orbital Z - Schrödinger Equations mathematical visualization,frontend,0.8,"P Orbital Z, Schrödinger Equations, mathematical visualization",/shape/p_orbital_z,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
724,d_orbital_xy,D Orbital Xy,schrodinger,Schrödinger Equations,D Orbital Xy - Schrödinger Equations mathematical visualization,frontend,0.8,"D Orbital Xy, Schrödinger Equations, mathematical visualization",/shape/d_orbital_xy,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
725,d_orbital_xz,D Orbital Xz,schrodinger,Schrödinger Equations,D Orbital Xz - Schrödinger Equations mathematical visualization,frontend,0.8,"D Orbital Xz, Schrödinger Equations, mathematical visualization",/shape/d_orbital_xz,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
726,d_orbital_yz,D Orbital Yz,schrodinger,Schrödinger Equations,D Orbital Yz - Schrödinger Equations mathematical visualization,frontend,0.8,"D Orbital Yz, Schrödinger Equations, mathematical visualization",/shape/d_orbital_yz,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
727,d_orbital_x2_y2,D Orbital X2 Y2,schrodinger,Schrödinger Equations,D Orbital X2 Y2 - Schrödinger Equations mathematical visualization,frontend,0.8,"D Orbital X2 Y2, Schrödinger Equations, mathematical visualization",/shape/d_orbital_x2_y2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
728,d_orbital_z2,D Orbital Z2,schrodinger,Schrödinger Equations,D Orbital Z2 - Schrödinger Equations mathematical visualization,frontend,0.8,"D Orbital Z2, Schrödinger Equations, mathematical visualization",/shape/d_orbital_z2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
729,f_orbital_z3,F Orbital Z3,schrodinger,Schrödinger Equations,F Orbital Z3 - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital Z3, Schrödinger Equations, mathematical visualization",/shape/f_orbital_z3,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
730,f_orbital_xz2,F Orbital Xz2,schrodinger,Schrödinger Equations,F Orbital Xz2 - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital Xz2, Schrödinger Equations, mathematical visualization",/shape/f_orbital_xz2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
731,f_orbital_yz2,F Orbital Yz2,schrodinger,Schrödinger Equations,F Orbital Yz2 - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital Yz2, Schrödinger Equations, mathematical visualization",/shape/f_orbital_yz2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
732,f_orbital_xyz,F Orbital Xyz,schrodinger,Schrödinger Equations,F Orbital Xyz - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital Xyz, Schrödinger Equations, mathematical visualization",/shape/f_orbital_xyz,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
733,f_orbital_z_x2_y2,F Orbital Z X2 Y2,schrodinger,Schrödinger Equations,F Orbital Z X2 Y2 - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital Z X2 Y2, Schrödinger Equations, mathematical visualization",/shape/f_orbital_z_x2_y2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
734,f_orbital_x_x2_3y2,F Orbital X X2 3y2,schrodinger,Schrödinger Equations,F Orbital X X2 3y2 - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital X X2 3y2, Schrödinger Equations, mathematical visualization",/shape/f_orbital_x_x2_3y2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
735,f_orbital_y_3x2_y2,F Orbital Y 3x2 Y2,schrodinger,Schrödinger Equations,F Orbital Y 3x2 Y2 - Schrödinger Equations mathematical visualization,frontend,0.8,"F Orbital Y 3x2 Y2, Schrödinger Equations, mathematical visualization",/shape/f_orbital_y_3x2_y2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
736,quantum_harmonic_oscillator,Quantum Harmonic Oscillator,schrodinger,Schrödinger Equations,Quantum Harmonic Oscillator - Schrödinger Equations mathematical visualization,frontend,0.8,"Quantum Harmonic Oscillator, Schrödinger Equations, mathematical visualization",/shape/quantum_harmonic_oscillator,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
737,harmonic_oscillator_n2,Harmonic Oscillator N2,schrodinger,Schrödinger Equations,Harmonic Oscillator N2 - Schrödinger Equations mathematical visualization,frontend,0.8,"Harmonic Oscillator N2, Schrödinger Equations, mathematical visualization",/shape/harmonic_oscillator_n2,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
738,harmonic_oscillator_n3,Harmonic Oscillator N3,schrodinger,Schrödinger Equations,Harmonic Oscillator N3 - Schrödinger Equations mathematical visualization,frontend,0.8,"Harmonic Oscillator N3, Schrödinger Equations, mathematical visualization",/shape/harmonic_oscillator_n3,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
739,e8_root_system,E8 Root System,e8_theory,E8 Theory of Everything,E8 Root System - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Root System, E8 Theory of Everything, mathematical visualization",/shape/e8_root_system,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
740,e8_dynkin_diagram,E8 Dynkin Diagram,e8_theory,E8 Theory of Everything,E8 Dynkin Diagram - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Dynkin Diagram, E8 Theory of Everything, mathematical visualization",/shape/e8_dynkin_diagram,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
741,e8_coxeter_plane,E8 Coxeter Plane,e8_theory,E8 Theory of Everything,E8 Coxeter Plane - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Coxeter Plane, E8 Theory of Everything, mathematical visualization",/shape/e8_coxeter_plane,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
742,e8_standard_model,E8 Standard Model,e8_theory,E8 Theory of Everything,E8 Standard Model - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Standard Model, E8 Theory of Everything, mathematical visualization",/shape/e8_standard_model,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
743,e8_fermion_spectrum,E8 Fermion Spectrum,e8_theory,E8 Theory of Everything,E8 Fermion Spectrum - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Fermion Spectrum, E8 Theory of Everything, mathematical visualization",/shape/e8_fermion_spectrum,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
744,e8_gauge_bosons,E8 Gauge Bosons,e8_theory,E8 Theory of Everything,E8 Gauge Bosons - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Gauge Bosons, E8 Theory of Everything, mathematical visualization",/shape/e8_gauge_bosons,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
745,e8_triality,E8 Triality,e8_theory,E8 Theory of Everything,E8 Triality - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Triality, E8 Theory of Everything, mathematical visualization",/shape/e8_triality,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
746,e8_unification,E8 Unification,e8_theory,E8 Theory of Everything,E8 Unification - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Unification, E8 Theory of Everything, mathematical visualization",/shape/e8_unification,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
747,e8_symmetry_breaking,E8 Symmetry Breaking,e8_theory,E8 Theory of Everything,E8 Symmetry Breaking - E8 Theory of Everything mathematical visualization,frontend,0.8,"E8 Symmetry Breaking, E8 Theory of Everything, mathematical visualization",/shape/e8_symmetry_breaking,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
749,large_scale_structure,Large Scale Structure,cosmological_structures,Cosmological Structures,Large Scale Structure - Cosmological Structures mathematical visualization,frontend,0.8,"Large Scale Structure, Cosmological Structures, mathematical visualization",/shape/large_scale_structure,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
753,great_attractor,Great Attractor,cosmological_structures,Cosmological Structures,Great Attractor - Cosmological Structures mathematical visualization,frontend,0.8,"Great Attractor, Cosmological Structures, mathematical visualization",/shape/great_attractor,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
754,laniakea_supercluster,Laniakea Supercluster,cosmological_structures,Cosmological Structures,Laniakea Supercluster - Cosmological Structures mathematical visualization,frontend,0.8,"Laniakea Supercluster, Cosmological Structures, mathematical visualization",/shape/laniakea_supercluster,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
755,virgo_cluster,Virgo Cluster,cosmological_structures,Cosmological Structures,Virgo Cluster - Cosmological Structures mathematical visualization,frontend,0.8,"Virgo Cluster, Cosmological Structures, mathematical visualization",/shape/virgo_cluster,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
756,coma_cluster,Coma Cluster,cosmological_structures,Cosmological Structures,Coma Cluster - Cosmological Structures mathematical visualization,frontend,0.8,"Coma Cluster, Cosmological Structures, mathematical visualization",/shape/coma_cluster,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
757,shapley_concentration,Shapley Concentration,cosmological_structures,Cosmological Structures,Shapley Concentration - Cosmological Structures mathematical visualization,frontend,0.8,"Shapley Concentration, Cosmological Structures, mathematical visualization",/shape/shapley_concentration,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
758,quark,Quark,particle_physics,Particle Physics,Quark - Particle Physics mathematical visualization,frontend,0.8,"Quark, Particle Physics, mathematical visualization",/shape/quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
759,lepton,Lepton,particle_physics,Particle Physics,Lepton - Particle Physics mathematical visualization,frontend,0.8,"Lepton, Particle Physics, mathematical visualization",/shape/lepton,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
760,boson,Boson,particle_physics,Particle Physics,Boson - Particle Physics mathematical visualization,frontend,0.8,"Boson, Particle Physics, mathematical visualization",/shape/boson,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
761,fermion,Fermion,particle_physics,Particle Physics,Fermion - Particle Physics mathematical visualization,frontend,0.8,"Fermion, Particle Physics, mathematical visualization",/shape/fermion,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
762,hadron,Hadron,particle_physics,Particle Physics,Hadron - Particle Physics mathematical visualization,frontend,0.8,"Hadron, Particle Physics, mathematical visualization",/shape/hadron,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
1486,fractal_quintic_z5,Quintic Snowflake (z⁵ + c),fractal,fractal,Parametric surface,formula_sync,0.8,"fractal, UUON, parametric surface",/shapes/fractal-quintic-z5,t,2026-06-12T23:56:01.905Z,2026-06-12T23:56:01.905Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
763,baryon,Baryon,particle_physics,Particle Physics,Baryon - Particle Physics mathematical visualization,frontend,0.8,"Baryon, Particle Physics, mathematical visualization",/shape/baryon,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
764,meson,Meson,particle_physics,Particle Physics,Meson - Particle Physics mathematical visualization,frontend,0.8,"Meson, Particle Physics, mathematical visualization",/shape/meson,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
765,neutrino,Neutrino,particle_physics,Particle Physics,Neutrino - Particle Physics mathematical visualization,frontend,0.8,"Neutrino, Particle Physics, mathematical visualization",/shape/neutrino,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
766,photon_particle,Photon Particle,particle_physics,Particle Physics,Photon Particle - Particle Physics mathematical visualization,frontend,0.8,"Photon Particle, Particle Physics, mathematical visualization",/shape/photon_particle,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
767,gluon,Gluon,particle_physics,Particle Physics,Gluon - Particle Physics mathematical visualization,frontend,0.8,"Gluon, Particle Physics, mathematical visualization",/shape/gluon,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
768,w_boson,W Boson,particle_physics,Particle Physics,W Boson - Particle Physics mathematical visualization,frontend,0.8,"W Boson, Particle Physics, mathematical visualization",/shape/w_boson,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
769,z_boson,Z Boson,particle_physics,Particle Physics,Z Boson - Particle Physics mathematical visualization,frontend,0.8,"Z Boson, Particle Physics, mathematical visualization",/shape/z_boson,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
770,higgs_boson,Higgs Boson,particle_physics,Particle Physics,Higgs Boson - Particle Physics mathematical visualization,frontend,0.8,"Higgs Boson, Particle Physics, mathematical visualization",/shape/higgs_boson,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
772,top_quark,Top Quark,particle_physics,Particle Physics,Top Quark - Particle Physics mathematical visualization,frontend,0.8,"Top Quark, Particle Physics, mathematical visualization",/shape/top_quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
773,bottom_quark,Bottom Quark,particle_physics,Particle Physics,Bottom Quark - Particle Physics mathematical visualization,frontend,0.8,"Bottom Quark, Particle Physics, mathematical visualization",/shape/bottom_quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
774,charm_quark,Charm Quark,particle_physics,Particle Physics,Charm Quark - Particle Physics mathematical visualization,frontend,0.8,"Charm Quark, Particle Physics, mathematical visualization",/shape/charm_quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
775,strange_quark,Strange Quark,particle_physics,Particle Physics,Strange Quark - Particle Physics mathematical visualization,frontend,0.8,"Strange Quark, Particle Physics, mathematical visualization",/shape/strange_quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
776,up_quark,Up Quark,particle_physics,Particle Physics,Up Quark - Particle Physics mathematical visualization,frontend,0.8,"Up Quark, Particle Physics, mathematical visualization",/shape/up_quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
777,down_quark,Down Quark,particle_physics,Particle Physics,Down Quark - Particle Physics mathematical visualization,frontend,0.8,"Down Quark, Particle Physics, mathematical visualization",/shape/down_quark,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
778,electron_particle,Electron Particle,particle_physics,Particle Physics,Electron Particle - Particle Physics mathematical visualization,frontend,0.8,"Electron Particle, Particle Physics, mathematical visualization",/shape/electron_particle,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
779,muon,Muon,particle_physics,Particle Physics,Muon - Particle Physics mathematical visualization,frontend,0.8,"Muon, Particle Physics, mathematical visualization",/shape/muon,t,2025-12-04T10:38:14.652Z,2025-12-04T10:38:14.652Z,75.350000,,,,,0,0,55000000000000000000000000000000,,success,0x425734a7fd13E9994b66a7909206007A1EF7030B
